Frame;Stage;Time;Time_TrackID;TrackID;FilamentID;Name;Location;Position_X;Position_Y;Position_Z;unik;Fibers;Fiber.TubGFP;Fiber.TubGFP_low;Position.TubGFP;Position_Type;Length;Position_Type_Track;
18;35,66666667;340;18_1100000049;1100000049;100000798;structure;Ventral;153.6;91.3068;-1.17436;18_1100000049153.6;14;1;4;GFPpos;multi;LP-innervation;multi;
18;35,66666667;340;18_1100000056;1100000056;100000800;structure;V-Ventral;158.787;88.5606;-4.51785;18_1100000056158.787;2;0;1;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000059;1100000059;100000799;structure;V-Ventral;167.541;88.2567;-11.9932;18_1100000059167.541;3;1;0;GFPpos;multi;LP-innervation;multi;
18;35,66666667;340;18_1100000159;1100000159;100000789;structure;Ventral;124.126;117.699;-2.42801;18_1100000159124.126;1;1;0;GFPpos;Single;LP-innervation;multi;
18;35,66666667;340;18_1100000209;1100000209;100000790;structure;Ventral;127.06;115.198;-0.857051;18_1100000209127.06;4;1;2;GFPpos;multi;LP-innervation;multi;
18;35,66666667;340;18_1100000271;1100000271;100000802;structure;V-Ventral;159.816;81.9349;-6.72928;18_1100000271159.816;3;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000298;1100000298;100000787;structure;Dorsal;78.3012;107.52;4.14899;18_110000029878.3012;4;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000399;1100000399;100000792;structure;Ventral;127.392;106.407;3.56804;18_1100000399127.392;1;0;0;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000403;1100000403;100000795;structure;Ventral;132.748;101.521;1.79819;18_1100000403132.748;1;0;0;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000470;1100000470;100000783;structure;Dorsal;71.6915;103.816;1.48094;18_110000047071.6915;1;0;0;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000535;1100000535;100000784;structure;Dorsal;80.4439;105.953;4.33659;18_110000053580.4439;2;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000545;1100000545;100000782;structure;Dorsal;52.1454;96.2634;2.19947;18_110000054552.1454;1;0;1;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000546;1100000546;100000780;structure;Dorsal;54.6468;100.276;-0.257221;18_110000054654.6468;3;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000549;1100000549;100000804;structure;Medial;114.569;107.128;2.47627;18_1100000549114.569;1;0;0;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000626;1100000626;100000794;structure;Ventral;132.408;102.86;3.02167;18_1100000626132.408;1;0;1;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000660;1100000660;100000785;structure;D-Dorsal;45.7724;90.5846;-1.67797;18_110000066045.7724;1;0;0;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000675;1100000675;100000805;structure;V-Ventral;161.506;83.27;-0.355143;18_1100000675161.506;1;0;1;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000737;1100000737;100000779;structure;Dorsal;59.3445;100.295;1.0444;18_110000073759.3445;1;0;0;GFPneg;Single;Short;multi;
18;35,66666667;340;18_1100000740;1100000740;100000777;structure;Dorsal;68.669;104.544;4.18148;18_110000074068.669;2;0;0;GFPneg;multi;#NA;multi;
18;35,66666667;340;18_1100000778;1100000778;100000778;structure;Dorsal;62.8425;100.186;0.117439;18_110000077862.8425;2;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000796;1100000796;100000796;structure;Ventral;135.405;99.3267;3.34408;18_1100000796135.405;3;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000801;1100000801;100000801;structure;V-Ventral;159.833;83.5259;-2.79501;18_1100000801159.833;1;0;0;GFPneg;Single;Short;multi;
18;35,7;340;18_A;A;286;Ref;Ref;45.1299;68.1767;-4.92249;18_A45.1299;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,7;340;18_B;B;61;Ref;Ref;47.7273;85.6273;1.93884;18_B47.7273;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,7;340;18_C;C;90;Ref;Ref;64.6104;96.2092;5.18896;18_C64.6104;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,7;340;18_D;D;121;Ref;Ref;82.263;103.123;5.49109;18_D82.263;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,7;340;18_E;E;152;Ref;Ref;103.336;106.055;5.38781;18_E103.336;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,7;340;18_F;F;309;Ref;Ref;123.808;100.258;5.38781;18_F123.808;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,66666667;340;18_F01;F01;ID#054;structure;Medial;105.696;124.173;0.0623507;18_F01105.696;6;1;3;GFPpos;multi;#NA;multi;
18;35,7;340;18_G;G;190;Ref;Ref;137.987;91.5396;5.5976;18_G137.987;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,7;340;18_H;H;222;Ref;Ref;156.385;77.9564;0.458008;18_H156.385;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,7;340;18_I;I;252;Ref;Ref;161.797;63.4453;-8.9931;18_I161.797;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_1100000000;1100000000;100000811;structure;D-Dorsal;40.8635;105.492;-12.0574;19_110000000040.8635;4;1;0;GFPpos;multi;LP-innervation;multi;
19;36;360;19_1100000002;1100000002;100000812;structure;D-Dorsal;45.1322;107.731;-9.30057;19_110000000245.1322;2;1;0;GFPpos;multi;LP-innervation;multi;
19;36;360;19_1100000002;1100000002;ID#001;structure;Dorsal;50.3728;94.4627;1.1734;19_110000000250.3728;1;0;0;GFPneg;Single;LP-innervation;multi;
19;36;360;19_1100000015;1100000015;100000815;structure;Medial;82.0641;109.705;4.27636;19_110000001582.0641;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000022;1100000022;100000814;structure;Medial;87.5168;117.803;2.75223;19_110000002287.5168;3;0;2;GFPneg;multi;LP-Contact;multi;
19;36;360;19_1100000026;1100000026;ID#018;structure;Medial;95.5222;126.212;-2.41106;19_110000002695.5222;3;1;0;GFPpos;multi;#NA;multi;
19;36;360;19_1100000034;1100000034;100000826;structure;Medial;116.53;107.369;3.38215;19_1100000034116.53;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000043;1100000043;100000830;structure;Ventral;140.978;103.291;-0.847066;19_1100000043140.978;4;1;0;GFPpos;multi;LP-innervation;multi;
19;36;360;19_1100000043;1100000043;100000831;structure;Ventral;143.287;96.2385;3.04124;19_1100000043143.287;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000049;1100000049;100000832;structure;Ventral;153.731;93.3239;-1.93904;19_1100000049153.731;8;2;3;GFPpos;multi;LP-innervation;multi;
19;36;360;19_1100000056;1100000056;100000836;structure;V-Ventral;160.276;91.1391;-5.55499;19_1100000056160.276;2;0;1;GFPneg;multi;LP-Contact;multi;
19;36;360;19_1100000059;1100000059;100000837;structure;V-Ventral;167.53;87.7694;-11.5653;19_1100000059167.53;6;1;0;GFPpos;multi;LP-innervation;multi;
19;36;360;19_1100000159;1100000159;100000828;structure;Ventral;125.083;120.097;-2.94828;19_1100000159125.083;1;1;0;GFPpos;Single;LP-innervation;multi;
19;36;360;19_1100000209;1100000209;100000827;structure;Ventral;127.502;115.9;-1.25798;19_1100000209127.502;3;1;2;GFPpos;multi;LP-innervation;multi;
19;36;360;19_1100000298;1100000298;100000820;structure;Dorsal;78.4334;107.944;4.53855;19_110000029878.4334;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000399;1100000399;100000833;structure;Ventral;126.527;105.483;4.16616;19_1100000399126.527;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000403;1100000403;100000835;structure;Ventral;132.381;101.593;3.18877;19_1100000403132.381;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000470;1100000470;100000816;structure;Dorsal;72.204;105.088;0.978007;19_110000047072.204;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000545;1100000545;100000822;structure;Dorsal;53.1754;95.838;3.08845;19_110000054553.1754;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000546;1100000546;100000818;structure;Dorsal;56.0329;100.028;1.21059;19_110000054656.0329;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000549;1100000549;100000825;structure;Medial;115.446;108.701;2.85046;19_1100000549115.446;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000626;1100000626;100000829;structure;Ventral;130.761;102.175;4.59286;19_1100000626130.761;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000660;1100000660;100000823;structure;D-Dorsal;46.4764;91.663;-0.160834;19_110000066046.4764;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000737;1100000737;100000821;structure;Dorsal;59.9771;100.607;2.63241;19_110000073759.9771;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000740;1100000740;100000817;structure;Dorsal;68.9745;102.384;5.25727;19_110000074068.9745;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000778;1100000778;100000824;structure;Dorsal;62.0499;101.95;1.52436;19_110000077862.0499;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000796;1100000796;100000834;structure;Ventral;135.091;100.863;2.74898;19_1100000796135.091;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000801;1100000801;100000838;structure;V-Ventral;160.662;83.1128;0.560976;19_1100000801160.662;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_1100000839;1100000839;100000839;structure;Ventral;146.779;93.1718;-0.757665;19_1100000839146.779;1;0;0;GFPneg;Single;Short;multi;
19;36;360;19_A;A;287;Ref;Ref;45.1299;67.4328;-4.62512;19_A45.1299;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_B;B;62;Ref;Ref;47.9437;85.2566;2.99359;19_B47.9437;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_C;C;91;Ref;Ref;63.9611;96.3683;5.26331;19_C63.9611;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_D;D;122;Ref;Ref;82.0033;103.123;6.15979;19_D82.0033;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_E;E;153;Ref;Ref;103.242;106.211;5.38781;19_E103.242;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_F;F;310;Ref;Ref;124.053;100.889;6.38774;19_F124.053;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_F01;F01;ID#055;structure;Medial;105.626;126.483;-1.30347;19_F01105.626;5;1;2;GFPpos;multi;#NA;multi;
19;36;360;19_G;G;191;Ref;Ref;139.069;92.0913;6.14728;19_G139.069;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_H;H;223;Ref;Ref;155.952;79.0423;-0.0812988;19_H155.952;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
19;36;360;19_I;I;253;Ref;Ref;162.446;63.9561;-8.68732;19_I162.446;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,33333333;380;20_100000857;100000857;100000857;structure;Dorsal;80.7535;106.452;3.43792;20_10000085780.7535;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_100000865;100000865;100000865;structure;Ventral;145.165;94.9205;0.959674;20_100000865145.165;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000000;1100000000;100000844;structure;D-Dorsal;40.9395;105.272;-11.8483;20_110000000040.9395;3;1;0;GFPpos;multi;LP-innervation;multi;
20;36,33333333;380;20_1100000002;1100000002;100000845;structure;D-Dorsal;45.3044;107.761;-9.45104;20_110000000245.3044;2;1;0;GFPpos;multi;LP-innervation;multi;
20;36,33333333;380;20_1100000015;1100000015;100000849;structure;Medial;82.1833;109.576;4.23598;20_110000001582.1833;1;0;0;GFPneg;Single;Short;multi;
20;36,33333333;380;20_1100000022;1100000022;100000848;structure;Medial;87.442;113.927;4.09192;20_110000002287.442;4;1;3;GFPpos;multi;LP-Contact;multi;
20;36,33333333;380;20_1100000026;1100000026;ID#019;structure;Medial;95.2793;123.681;-1.82705;20_110000002695.2793;3;1;0;GFPpos;multi;#NA;multi;
20;36,33333333;380;20_1100000034;1100000034;100000875;structure;Medial;116.334;104.532;3.95195;20_1100000034116.334;1;0;0;GFPneg;Single;Short;multi;
20;36,33333333;380;20_1100000043;1100000043;100000866;structure;Ventral;141.685;105.727;-3.15081;20_1100000043141.685;6;1;0;GFPpos;multi;LP-innervation;multi;
20;36,33333333;380;20_1100000043;1100000043;100000874;structure;Ventral;142.346;95.2019;3.80732;20_1100000043142.346;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000049;1100000049;100000863;structure;Ventral;152.667;91.039;-1.85211;20_1100000049152.667;9;2;2;GFPpos;multi;LP-innervation;multi;
20;36,33333333;380;20_1100000056;1100000056;100000862;structure;V-Ventral;158.743;88.1614;-3.75871;20_1100000056158.743;1;0;1;GFPneg;Single;Short;multi;
20;36,33333333;380;20_1100000059;1100000059;100000860;structure;V-Ventral;167.444;87.2006;-11.9208;20_1100000059167.444;8;1;2;GFPpos;multi;LP-innervation;multi;
20;36,33333333;380;20_1100000159;1100000159;100000872;structure;Medial;123.483;114.563;-0.799282;20_1100000159123.483;1;1;0;GFPpos;Single;LP-innervation;multi;
20;36,33333333;380;20_1100000209;1100000209;100000871;structure;Ventral;127.618;116.102;-1.71002;20_1100000209127.618;3;1;2;GFPpos;multi;LP-innervation;multi;
20;36,33333333;380;20_1100000298;1100000298;100000858;structure;Dorsal;77.88;106.364;4.3263;20_110000029877.88;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000403;1100000403;100000868;structure;Ventral;132.424;101.643;2.44912;20_1100000403132.424;3;0;1;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000470;1100000470;100000850;structure;Dorsal;70.6263;107.401;0.783084;20_110000047070.6263;1;0;0;GFPneg;Single;Short;multi;
20;36,33333333;380;20_1100000545;1100000545;100000856;structure;Dorsal;53.0602;95.0174;3.53696;20_110000054553.0602;3;0;1;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000546;1100000546;100000854;structure;Dorsal;54.5072;105.155;-2.0068;20_110000054654.5072;6;0;1;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000549;1100000549;100000873;structure;Medial;115.135;107.991;2.80673;20_1100000549115.135;3;0;1;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000626;1100000626;100000869;structure;Ventral;130.409;102.616;2.96547;20_1100000626130.409;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000660;1100000660;100000855;structure;D-Dorsal;46.5442;91.442;-0.856347;20_110000066046.5442;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000737;1100000737;100000852;structure;Dorsal;60.62;99.6468;2.83519;20_110000073760.62;1;0;0;GFPneg;Single;Short;multi;
20;36,33333333;380;20_1100000740;1100000740;100000851;structure;Dorsal;68.435;103.69;5.08269;20_110000074068.435;2;0;0;GFPneg;multi;#NA;multi;
20;36,33333333;380;20_1100000778;1100000778;100000859;structure;Dorsal;61.8494;101.024;1.81137;20_110000077861.8494;1;0;0;GFPneg;Single;Short;multi;
20;36,33333333;380;20_1100000796;1100000796;100000867;structure;Ventral;136.149;102.419;-0.609223;20_1100000796136.149;1;0;0;GFPneg;Single;Short;multi;
20;36,33333333;380;20_1100000801;1100000801;100000861;structure;V-Ventral;158.791;81.6346;0.998209;20_1100000801158.791;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000839;1100000839;100000864;structure;Ventral;147.069;93.5078;-1.3904;20_1100000839147.069;2;0;0;GFPneg;multi;Short;multi;
20;36,33333333;380;20_1100000870;1100000870;100000870;structure;Ventral;128.449;105.614;2.60858;20_1100000870128.449;2;0;0;GFPneg;multi;Short;multi;
20;36,3;380;20_A;A;288;Ref;Ref;45.9957;66.8946;-5.49219;20_A45.9957;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,3;380;20_B;B;63;Ref;Ref;47.9437;85.2566;2.99359;20_B47.9437;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,3;380;20_C;C;92;Ref;Ref;64.1775;96.1798;5.276;20_C64.1775;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,3;380;20_D;D;123;Ref;Ref;81.6078;102.474;6.39868;20_D81.6078;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,3;380;20_E;E;154;Ref;Ref;103.065;105.913;4.38789;20_E103.065;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,3;380;20_F;F;311;Ref;Ref;124.053;100.889;6.38774;20_F124.053;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,33333333;380;20_F01;F01;ID#057;structure;Medial;105.399;125.963;-1.93506;20_F01105.399;6;1;2;GFPpos;multi;#NA;multi;
20;36,3;380;20_G;G;192;Ref;Ref;139.069;92.0913;6.14728;20_G139.069;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,3;380;20_H;H;224;Ref;Ref;155.952;79.0423;-0.0812988;20_H155.952;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
20;36,3;380;20_I;I;254;Ref;Ref;162.229;63.3072;-8.76974;20_I162.229;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,66666667;400;21_100000902;100000902;100000902;structure;Ventral;129.722;104.825;2.41886;21_100000902129.722;2;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000000;1100000000;100000880;structure;D-Dorsal;41.4894;104.457;-11.6045;21_110000000041.4894;3;1;0;GFPpos;multi;LP-innervation;multi;
21;36,66666667;400;21_1100000002;1100000002;100000881;structure;D-Dorsal;45.6694;108.254;-9.42678;21_110000000245.6694;6;1;1;GFPpos;multi;LP-innervation;multi;
21;36,66666667;400;21_1100000015;1100000015;100000886;structure;Medial;82.6137;110.506;3.20953;21_110000001582.6137;3;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000022;1100000022;100000885;structure;Medial;87.4184;116.592;2.67714;21_110000002287.4184;3;1;2;GFPpos;multi;LP-Contact;multi;
21;36,66666667;400;21_1100000026;1100000026;ID#020;structure;Medial;95.8869;125.315;-2.75414;21_110000002695.8869;3;1;0;GFPpos;multi;#NA;multi;
21;36,66666667;400;21_1100000043;1100000043;100000899;structure;Ventral;142.29;106.815;-5.38119;21_1100000043142.29;5;1;1;GFPpos;multi;LP-innervation;multi;
21;36,66666667;400;21_1100000043;1100000043;100000898;structure;Ventral;143.353;95.7251;2.48378;21_1100000043143.353;2;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000049;1100000049;100000897;structure;Ventral;153.973;92.4416;-2.42028;21_1100000049153.973;10;2;3;GFPpos;multi;LP-innervation;multi;
21;36,66666667;400;21_1100000056;1100000056;100000896;structure;V-Ventral;160.561;89.403;-6.07995;21_1100000056160.561;5;0;2;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000059;1100000059;100000895;structure;V-Ventral;167.777;87.2601;-12.096;21_1100000059167.777;8;1;1;GFPpos;multi;LP-innervation;multi;
21;36,66666667;400;21_1100000159;1100000159;100000905;structure;Ventral;125.539;121.318;-4.66008;21_1100000159125.539;1;1;0;GFPpos;Single;LP-innervation;multi;
21;36,66666667;400;21_1100000209;1100000209;100000904;structure;Ventral;128.558;118.245;-3.19962;21_1100000209128.558;4;1;2;GFPpos;multi;LP-innervation;multi;
21;36,66666667;400;21_1100000298;1100000298;100000889;structure;Dorsal;77.791;108.633;2.57908;21_110000029877.791;2;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000470;1100000470;100000890;structure;Dorsal;71.9234;106.428;2.81483;21_110000047071.9234;1;0;0;GFPneg;Single;Short;multi;
21;36,66666667;400;21_1100000546;1100000546;100000882;structure;Dorsal;54.4738;105.123;-2.87165;21_110000054654.4738;7;0;2;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000549;1100000549;100000906;structure;Medial;116.071;108.648;1.62524;21_1100000549116.071;2;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000626;1100000626;100000908;structure;Ventral;132.423;104.452;2.92471;21_1100000626132.423;2;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000660;1100000660;100000883;structure;D-Dorsal;47.0969;90.0504;-0.350976;21_110000066047.0969;2;0;2;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000737;1100000737;100000893;structure;Dorsal;61.1587;99.8058;3.37012;21_110000073761.1587;1;0;0;GFPneg;Single;Short;multi;
21;36,66666667;400;21_1100000740;1100000740;100000891;structure;Dorsal;67.8159;102.805;5.05521;21_110000074067.8159;1;0;0;GFPneg;Single;#NA;multi;
21;36,66666667;400;21_1100000778;1100000778;100000892;structure;Dorsal;62.7341;99.9302;2.73948;21_110000077862.7341;3;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000796;1100000796;100000900;structure;Ventral;135.077;100.448;0.367774;21_1100000796135.077;1;0;0;GFPneg;Single;Short;multi;
21;36,66666667;400;21_1100000801;1100000801;100000909;structure;V-Ventral;159.651;82.7903;-0.401303;21_1100000801159.651;2;0;0;GFPneg;multi;Short;multi;
21;36,66666667;400;21_1100000870;1100000870;100000903;structure;Ventral;128.512;104.888;1.53543;21_1100000870128.512;1;0;0;GFPneg;Single;Short;multi;
21;36,66666667;400;21_1100000894;1100000894;100000894;structure;D-Dorsal;44.0856;83.7434;-2.60558;21_110000089444.0856;1;0;0;GFPneg;Single;Short;single;
21;36,66666667;400;21_1100000901;1100000901;100000901;structure;Ventral;133.191;103.93;1.38531;21_1100000901133.191;4;0;0;GFPneg;multi;Short;multi;
21;36,7;400;21_A;A;289;Ref;Ref;46.645;67.4377;-5.3172;21_A46.645;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,7;400;21_B;B;64;Ref;Ref;48.1602;85.1869;3.47156;21_B48.1602;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,7;400;21_C;C;93;Ref;Ref;64.394;95.9912;5.28857;21_C64.394;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,7;400;21_D;D;124;Ref;Ref;81.4927;102.69;4.89679;21_D81.4927;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,7;400;21_E;E;155;Ref;Ref;104.283;106.487;3.38796;21_E104.283;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,7;400;21_F;F;312;Ref;Ref;125.216;101.753;3.76031;21_F125.216;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,66666667;400;21_F01;F01;ID#059;structure;Medial;106.462;125.95;-1.96281;21_F01106.462;6;1;2;GFPpos;multi;#NA;multi;
21;36,7;400;21_G;G;204;Ref;Ref;137.554;94.525;4.5863;21_G137.554;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,7;400;21_H;H;225;Ref;Ref;156.169;79.8757;-0.716034;21_H156.169;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
21;36,7;400;21_I;I;255;Ref;Ref;163.312;64.0651;-9.23444;21_I163.312;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
22;37;420;22_1100000000;1100000000;100000914;structure;D-Dorsal;39.8626;108.122;-12.905;22_110000000039.8626;3;1;0;GFPpos;multi;LP-innervation;multi;
22;37;420;22_1100000002;1100000002;100000915;structure;D-Dorsal;44.2934;109.712;-10.4678;22_110000000244.2934;2;1;0;GFPpos;multi;LP-innervation;multi;
22;37;420;22_1100000015;1100000015;100000925;structure;Medial;82.1254;108.372;3.52278;22_110000001582.1254;2;0;0;GFPneg;multi;Short;multi;
22;37;420;22_1100000022;1100000022;100000926;structure;Medial;86.6789;117.111;1.76509;22_110000002286.6789;3;1;2;GFPpos;multi;LP-Contact;multi;
